Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>

1 uruchomienie
<91,1688,1827,1964>
<92,1688,1827,1930>
<93,1688,1818,1936>
<94,1688,1819,1910>
<95,1688,1821,1934>
<96,1688,1828,1968>
<97,1688,1823,1940>
<98,1688,1818,1970>
<99,1688,1817,1940>
<100,1688,1822,1900>
Best: [8 11 12 10 5 6 2 1 3 7 4 9],1688

9 uruchomienie
<1,1746,1878,1974>
<2,1746,1895,1974>
<3,1744,1909,2008>
<4,1744,1913,1974>
<5,1744,1911,2000>
<6,1744,1914,2010>
<7,1744,1918,2000>
<8,1744,1915,2000>
<9,1744,1917,1996>
<10,1744,1907,1998>
<11,1744,1891,1998>
<12,1744,1894,1996>
<13,1744,1886,2030>
<14,1744,1885,2030>
<15,1744,1882,2004>
<16,1744,1877,1960>
<17,1744,1881,1970>
<18,1744,1875,1960>
<19,1744,1875,1960>
<20,1744,1874,1960>
<21,1744,1867,1960>
<22,1744,1872,2014>
<23,1744,1866,1966>
<24,1744,1871,2022>
<25,1744,1871,1966>
<26,1738,1869,1946>
<27,1738,1865,1952>
<28,1738,1859,1960>
<29,1738,1864,1960>
<30,1738,1867,1960>
<31,1738,1866,1960>
<32,1738,1868,1994>
<33,1738,1872,1958>
<34,1738,1873,2010>
<35,1738,1881,2010>
<36,1738,1877,2012>
<37,1734,1867,2012>
<38,1734,1862,1970>
<39,1734,1868,1998>
<40,1734,1864,1998>
<41,1734,1867,1938>
<42,1734,1866,1978>
<43,1734,1870,1978>
<44,1734,1870,1964>
<45,1734,1869,1948>
<46,1734,1866,1942>
<47,1734,1856,1942>
<48,1734,1855,1964>
<49,1734,1857,1964>
<50,1734,1854,1964>
<51,1734,1856,1918>
<52,1734,1851,1912>
<53,1734,1855,1936>
<54,1734,1857,1936>
<55,1728,1861,1942>
<56,1728,1862,1942>
<57,1728,1865,1942>
<58,1728,1863,1934>
<59,1728,1854,1928>
<60,1728,1851,1932>
<61,1728,1850,1932>
<62,1728,1854,1924>
<63,1728,1853,1938>
<64,1728,1857,1930>
<65,1728,1853,1946>
<66,1728,1862,1946>
<67,1728,1867,1946>
<68,1728,1868,1946>
<69,1728,1864,1960>
<70,1728,1868,1946>
<71,1728,1875,1946>
<72,1728,1876,1936>
<73,1728,1876,1926>
<74,1728,1877,1934>
<75,1728,1878,1934>
<76,1728,1877,1936>
<77,1728,1879,1930>
<78,1728,1878,1930>
<79,1728,1877,1944>
<80,1728,1877,1946>
<81,1728,1872,1936>
<82,1728,1871,1936>
<83,1728,1874,1944>
<84,1728,1881,1998>
<85,1728,1888,1958>
<86,1728,1890,1974>
<87,1728,1892,1956>
<88,1728,1893,1980>
<89,1728,1894,1956>
<90,1728,1890,1958>
<91,1728,1888,1958>
<92,1728,1889,1964>
<93,1728,1885,1964>
<94,1728,1885,1940>
<95,1728,1881,1958>
<96,1728,1878,1960>
<97,1728,1881,1960>
<98,1728,1889,1974>
<99,1728,1885,1954>
<100,1728,1885,1954>
Best: [1 4 7 6 2 3 5 11 9 12 10 8],1728

10 uruchomienie
<1,1738,1883,2002>
<2,1738,1895,2008>
<3,1738,1897,2020>
<4,1738,1896,1976>
<5,1738,1899,2000>
<6,1738,1894,2006>
<7,1738,1888,2006>
<8,1738,1888,1958>
<9,1738,1892,2010>
<10,1742,1894,1976>
<11,1742,1893,1982>
<12,1742,1903,1982>
<13,1742,1903,2038>
<14,1742,1902,2002>
<15,1716,1890,2004>
<16,1716,1885,2018>
<17,1716,1887,2026>
<18,1716,1893,2026>
<19,1716,1902,2026>
<20,1716,1893,2034>
<21,1716,1885,1984>
<22,1716,1887,1984>
<23,1716,1887,1984>
<24,1714,1888,1994>
<25,1714,1889,2012>
<26,1714,1896,2006>
<27,1714,1893,2018>
<28,1714,1904,2018>
<29,1714,1913,1990>
<30,1714,1909,1994>
<31,1714,1904,2026>
<32,1714,1902,2026>
<33,1714,1897,2026>
<34,1714,1895,2026>
<35,1714,1890,2026>
<36,1714,1885,2012>
<37,1714,1878,1984>
