Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>

1 uruchomienie
<54,1698,1850,1948>
<55,1698,1842,1936>
<56,1698,1857,1972>
<57,1698,1864,1972>
<58,1698,1859,1972>
<59,1698,1863,1960>
<60,1698,1857,1960>
<61,1698,1847,1952>
<62,1698,1844,1952>
<63,1698,1848,1928>
<64,1698,1845,1944>
<65,1698,1858,1944>
<66,1698,1850,1920>
<67,1698,1847,1928>
<68,1698,1849,1930>
<69,1698,1847,1936>
<70,1698,1853,1936>
<71,1698,1848,1936>
<72,1698,1840,1916>
<73,1698,1850,1918>
<74,1698,1850,1954>
<75,1698,1845,1928>
<76,1698,1851,1930>
<77,1698,1847,1934>
<78,1698,1854,1930>
<79,1698,1849,1930>
<80,1698,1846,1930>
<81,1698,1854,1930>
<82,1698,1861,1932>
<83,1698,1861,1932>
<84,1698,1864,1930>
<85,1698,1866,1930>
<86,1698,1866,1930>
<87,1698,1867,1934>
<88,1698,1865,1944>
<89,1698,1860,1944>
<90,1698,1857,1948>
<91,1698,1846,1934>
<92,1698,1846,1946>
<93,1698,1848,1934>
<94,1698,1857,1948>
<95,1698,1851,1948>
<96,1698,1858,1948>
<97,1698,1852,1940>
<98,1698,1847,1948>
<99,1698,1857,1940>
<100,1698,1865,1938>
Best: [9 1 7 5 6 2 12 3 4 11 10 8],1698

5 uruchomienie
<1,1744,1889,2022>
<2,1744,1903,2024>
<3,1738,1890,2020>
<4,1738,1895,1984>
<5,1738,1884,1982>
<6,1738,1886,1980>
<7,1738,1891,2000>
<8,1738,1892,1970>
<9,1738,1893,1990>
<10,1726,1891,1990>
<11,1726,1889,1996>
<12,1726,1894,1996>
<13,1726,1893,1996>
<14,1726,1894,1974>
<15,1726,1894,1974>
<16,1726,1885,1974>
<17,1726,1882,1964>
<18,1726,1885,1972>
<19,1726,1879,1994>
<20,1726,1889,1994>
<21,1726,1885,1972>
<22,1726,1873,1972>
<23,1726,1875,1988>
<24,1726,1875,1994>
<25,1726,1869,1994>
<26,1726,1869,1994>
<27,1726,1872,1956>
<28,1726,1870,1956>
<29,1726,1861,1950>
<30,1726,1849,1924>
<31,1726,1843,1918>
<32,1726,1845,1918>
<33,1726,1847,1924>
